Date,GC1_PX_Last,GC1_Monthly_Return,GC2_PX_Last,GC2_Monthly_Return,GC1_OPEN_INT,GC2_OPEN_INT,GC2_1M_Sign,GC1_1M_Sign,GC2_3M_Ret,GC1_3M_Ret,GC2_3M_Sign,GC1_3M_Sign,GC2_6M_Ret,GC1_6M_Ret,GC2_6M_Sign,GC1_6M_Sign,GC2_12M_Ret,GC1_12M_Ret,GC2_12M_Sign,GC1_12M_Sign,SPX Index,NDX Index,DXY Curncy,USGG10YR Index,USGG2YR Index,CPI YOY Index,PCE CYOY Index,VIX Index,JPY Curncy,LEGATRUU Index,EMUSTRUU Index,PE_RATIO,fed_eff_rate,GDP_Nominoal_YOY,GDP_Real_QoQ,CPI_YoY,US_Unemp,Cons_Conf,US_RIR
2013-11-30,1250.599976,-0.055223976509764294,1250.4,-0.05594563986409962,7731.0,234105.0,-1.0,-1.0,-0.10436215170833019,-0.10402641345658814,-1.0,-1.0,-0.10236898779612336,-0.10196754448314027,-1.0,-1.0,-0.2699246803293046,-0.26903971099599455,-1.0,-1.0,1805.810059,3487.820068,80.68,2.7445,0.2814,1.2,1.51426,13.7,102.44,456.5973,866.44873,16.1176,0.07,,,1.2,6.9,75.1,-1.1121
2013-12-31,1202.300049,-0.038621404067578524,1203.0,-0.03790786948176594,216979.0,59171.0,-1.0,-1.0,-0.09344385832705349,-0.0936298160572937,-1.0,-1.0,-0.017798824297844518,-0.01748786700735927,-1.0,-1.0,-0.28307508939213344,-0.28255160887634034,-1.0,-1.0,1848.359985,3592.0,80.035,3.0282,0.3799,1.5,1.54736,13.72,105.31,453.871,869.092102,16.4961,0.07,4.7,3.2,1.5,6.7,82.5,-1.3767
2014-01-31,1240.099976,0.031439678499089796,1239.8,0.030590191188694993,5865.0,230457.0,1.0,1.0,-0.06394865987164966,-0.06315628774998727,-1.0,-1.0,-0.055462440956879466,-0.05508994717909277,-1.0,-1.0,-0.2540312876052948,-0.2532217307463095,-1.0,-1.0,1782.589966,3521.919922,81.311,2.644,0.3277,1.6,1.45246,18.41,102.04,458.6699,866.671692,15.9074,0.07,,,1.6,6.6,81.2,-1.454
2014-02-28,1321.599976,0.06572050768268056,1321.9,0.066220358122278,224602.0,62200.0,1.0,1.0,0.057181701855406164,0.05677275016995531,1.0,1.0,-0.05314805529689837,-0.05315952886888031,-1.0,-1.0,-0.16324851246993277,-0.16253723078442017,-1.0,-1.0,1859.449951,3696.100098,79.691,2.6476,0.3169,1.1,1.39012,14.0,101.8,465.0965,886.662903,17.4356,0.06,,,1.1,6.7,81.6,-1.0014
2014-03-31,1283.400024,-0.02890432255879516,1283.8,-0.02882214993569876,3373.0,238880.0,-1.0,-1.0,0.06716541978387358,0.06745402286846303,1.0,1.0,-0.03255463451394125,-0.03249150094232944,-1.0,-1.0,-0.1954628062919096,-0.19525960335608183,-1.0,-1.0,1872.339966,3595.73999,80.1,2.718,0.4183,1.5,1.44742,13.88,103.23,464.7806,893.601624,17.3002,0.06,3.3,-1.1,1.5,6.7,80.0,-1.3872
2014-04-30,1295.900024,0.009739753596887946,1296.0,0.00950303785636386,216134.0,55352.0,1.0,1.0,0.04532989191805137,0.04499641083776629,1.0,1.0,-0.021517553793884536,-0.021001683182807707,-1.0,-1.0,-0.12046148625721076,-0.11969292498650241,-1.0,-1.0,1883.949951,3582.02002,79.474,2.6459,0.4104,2.0,1.57127,13.41,102.24,470.0404,903.38678,17.4011,0.09,,,2.0,6.2,84.1,-1.8279
2014-05-31,1245.599976,-0.03881475967933157,1246.0,-0.038580246913580196,3720.0,246356.0,-1.0,-1.0,-0.05741735380891144,-0.05750605431306399,-1.0,-1.0,-0.003518873960332791,-0.003998080997884124,-1.0,-1.0,-0.10552763819095479,-0.10555795097902543,-1.0,-1.0,1923.569946,3736.820068,80.369,2.4759,0.373,2.1,1.62366,11.4,101.77,472.8242,927.300476,17.5963,0.08,,,2.1,6.3,81.9,-2.0021
2014-06-30,1322.0,0.06133592282599731,1322.4,0.06131621187800973,256718.0,17247.0,1.0,1.0,0.030066988627512226,0.03007634040686291,1.0,1.0,0.09925187032418958,0.09955913342893008,1.0,1.0,0.07968647942521234,0.0803301895367976,1.0,1.0,1960.22998,3849.47998,79.775,2.5304,0.4567,2.1,1.56354,11.57,101.33,476.265,933.72113,17.9293,0.09,4.7,5.5,2.1,6.1,82.5,-1.9473
2014-07-31,1281.300049,-0.030786649773071106,1281.9,-0.03062613430127037,8120.0,22911.0,-1.0,-1.0,-0.010879629629629517,-0.011266281911883058,-1.0,-1.0,0.03395708985320223,0.03322318667636193,1.0,1.0,-0.023388694194727888,-0.023697024101852704,-1.0,-1.0,1930.670044,3892.5,81.456,2.5578,0.5276,2.0,1.61032,16.95,102.8,471.9721,932.638672,17.649,0.08,,,2.0,6.2,81.8,-1.8673
2014-08-31,1286.5,0.004058339812020195,1287.4,0.004290506279740924,22342.0,266759.0,1.0,1.0,0.033226324237560334,0.03283560114647921,1.0,1.0,-0.026098797185868827,-0.026558699029516353,-1.0,-1.0,-0.07785975216675012,-0.07830637997061707,-1.0,-1.0,2003.369995,4082.560059,82.748,2.3431,0.4882,1.7,1.53975,11.98,104.09,474.5599,940.39978,17.8479,0.07,,,1.7,6.1,82.5,-1.5746
2014-09-30,1210.5,-0.05907500971628454,1211.6,-0.058878359484231924,2498.0,278219.0,-1.0,-1.0,-0.08378705384150043,-0.0843419062027232,-1.0,-1.0,-0.0562392896089734,-0.05680226167737712,-1.0,-1.0,-0.0869630746043708,-0.0874481718808896,-1.0,-1.0,1972.290039,4049.449951,85.936,2.4888,0.567,1.7,1.55485,16.31,109.65,461.3169,926.452515,17.5716,0.07,5.0,5.0,1.7,5.9,84.6,-1.5329
2014-10-31,1171.599976,-0.032135501032631186,1172.4,-0.032353912182238265,268114.0,56726.0,-1.0,-1.0,-0.08542007956938913,-0.08561622477546627,-1.0,-1.0,-0.09537037037037033,-0.09591793016279782,-1.0,-1.0,-0.11483578708946762,-0.11490517536477574,-1.0,-1.0,2018.050049,4158.209961,86.917,2.3353,0.4914,1.7,1.47091,14.03,112.32,461.3809,937.588196,17.9777,0.07,,,1.7,5.7,86.9,-1.5393
2014-11-30,1175.199951,0.0030726997898129493,1175.5,0.0026441487546911002,4536.0,238915.0,1.0,1.0,-0.08691937237843728,-0.086513835211815,-1.0,-1.0,-0.056581059390048205,-0.056518967852003166,-1.0,-1.0,-0.059900831733845195,-0.06029108143849826,-1.0,-1.0,2067.560059,4337.790039,88.356,2.164,0.4685,1.3,1.39258,13.33,118.63,459.6965,933.994202,17.9385,0.08,,,1.3,5.8,88.8,-1.1974
2014-12-31,1184.099976,0.007573200622095655,1184.9,0.007996597192684085,214569.0,59740.0,1.0,1.0,-0.022036975899636713,-0.021809189591078137,-1.0,-1.0,-0.10397761645493042,-0.10431166717095308,-1.0,-1.0,-0.01504571903574392,-0.015137712932090208,-1.0,-1.0,2058.899902,4236.279785,90.269,2.1712,0.6645,0.8,1.35635,19.2,119.78,456.5313,910.486206,17.875,0.06,4.2,1.8,0.8,5.6,93.6,-0.6315
